latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_high_frp,alert_new_cluster
29.90504,75.94855,337.19,0.54,0.51,2025-11-05,833,N20,VIIRS,n,2,299.98,5.58,D,0,unclassified,133,1,7315.7,5704.8,4.8,5.58,1.1030865786510144,1.1625,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.63019,76.42375,331.44,0.57,0.52,2025-11-05,833,N20,VIIRS,n,2,298.29,4.98,D,0,unclassified,134,2,14802.7,20194.2,4.135,4.98,1.1950104602052651,1.2044,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15751,75.39563,341.29,0.5,0.49,2025-11-05,833,N20,VIIRS,n,2,301.53,6.62,D,0,unclassified,131,1,5963.5,20627.8,8.025,9.43,1.9869700551341987,0.8249,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.32753,75.66909,347.49,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,306.31,6.11,D,0,unclassified,-1,0,5463.9,11926.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.28945,75.85703,335.05,0.45,0.39,2025-11-06,814,N20,VIIRS,l,2,307.83,5.05,D,0,unclassified,-1,0,5299.0,7621.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15183,75.09757,343.91,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,308.41,10.84,D,0,unclassified,-1,0,3679.4,37488.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.2552,76.18329,334.78,0.47,0.4,2025-11-06,814,N20,VIIRS,n,2,305.29,3.98,D,0,unclassified,17,3,2058.9,16925.4,10.33,25.5,13.195525756861679,0.3853,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.20668,75.99965,336.79,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,308.59,31.92,D,0,unclassified,-1,0,5804.1,4616.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18202,75.74413,342.71,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,309.97,13.34,D,0,unclassified,-1,0,6167.2,9791.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10218,75.15132,335.28,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,305.62,4.72,D,0,unclassified,-1,0,7001.2,37846.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.37247,75.93519,332.17,0.46,0.39,2025-11-06,814,N20,VIIRS,l,2,303.5,9.85,D,0,unclassified,-1,0,6398.0,4869.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.1142,75.40934,336.11,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,305.46,9.42,D,0,unclassified,135,1,2616.6,24203.2,8.41,9.42,1.4283556979968257,1.1201,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.11026,75.10481,330.84,0.43,0.38,2025-11-06,814,N20,VIIRS,l,2,303.98,1.56,D,0,unclassified,-1,0,2509.1,40960.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.28697,75.24777,346.72,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,306.46,7.74,D,0,unclassified,-1,0,3011.2,20326.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.3063,75.00491,331.35,0.42,0.38,2025-11-06,814,N20,VIIRS,l,2,304.64,2.9,D,0,unclassified,136,1,10416.8,28250.5,3.295,3.69,0.5586143571373726,0.8801,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.2959,75.14228,339.72,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,305.59,3.96,D,0,unclassified,137,1,2998.1,21058.7,3.5949999999999998,3.96,0.5161879502661795,1.1015,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.41323,75.89582,333.61,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,302.42,1.9,D,0,unclassified,-1,0,1608.9,847.8,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.30688,75.00932,333.65,0.42,0.38,2025-11-06,814,N20,VIIRS,n,2,304.78,3.69,D,0,unclassified,136,1,10277.7,27885.1,3.295,3.69,0.5586143571373726,1.1199,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.50635,76.0814,335.35,0.47,0.39,2025-11-06,814,N20,VIIRS,n,2,302.93,4.18,D,0,unclassified,-1,0,12124.3,19638.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.4965,75.27812,332.45,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,303.79,3.07,D,0,unclassified,-1,0,8004.5,5348.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52412,75.35206,334.45,0.44,0.38,2025-11-06,814,N20,VIIRS,l,2,308.12,3.04,D,0,unclassified,-1,0,7841.1,13030.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58839,75.71607,331.75,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,304.61,1.69,D,0,unclassified,67,3,13423.3,26692.4,2.5233333333333334,3.01,0.7250747087944341,0.6697,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5949,75.73901,334.35,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,305.15,2.3,D,0,unclassified,-1,0,11202.8,25819.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5986,75.62347,332.62,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,304.64,1.65,D,0,unclassified,-1,0,8690.7,25020.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.1133,75.40774,344.31,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,305.89,7.4,D,0,unclassified,135,1,2782.4,24357.9,8.41,9.42,1.4283556979968257,0.8799,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29424,75.14175,335.18,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,305.38,3.23,D,0,unclassified,137,1,2887.0,21247.6,3.5949999999999998,3.96,0.5161879502661795,0.8985,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.17683,76.09509,336.87,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,304.2,3.51,D,0,unclassified,-1,0,7431.1,14167.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9079,75.93671,335.71,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,304.52,3.83,D,0,unclassified,-1,0,6209.8,5581.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.02807,75.33059,331.39,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,305.02,2.77,D,0,unclassified,-1,0,4642.3,24767.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14614,75.99769,339.22,0.46,0.39,2025-11-06,814,N20,VIIRS,l,2,309.38,29.45,D,0,unclassified,-1,0,10832.6,7829.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.62883,76.41106,342.19,0.47,0.4,2025-11-06,814,N20,VIIRS,n,2,305.25,8.65,D,0,unclassified,-1,0,14800.7,20170.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.65884,75.67834,333.56,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,301.3,3.9,D,0,industrial_nearby,138,1,706.9,0.0,3.9,3.9,0.0,1.0,0.0,Unknown,unavailable,unavailable,unavailable,0,0
29.65584,75.51727,338.13,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,302.19,3.81,D,0,unclassified,-1,0,4300.3,2863.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.76369,75.76545,335.19,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,305.44,3.22,D,0,unclassified,-1,0,8568.9,2614.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.85,76.33525,331.13,0.47,0.4,2025-11-06,814,N20,VIIRS,n,2,300.67,2.54,D,0,unclassified,-1,0,3354.8,6584.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80749,75.881,336.19,0.45,0.39,2025-11-06,814,N20,VIIRS,n,2,308.2,13.09,D,0,unclassified,43,3,2890.5,1256.8,22.1275,36.24,13.776454248705164,0.5916,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.8069,75.87634,331.35,0.45,0.39,2025-11-06,814,N20,VIIRS,l,2,306.32,7.85,D,0,unclassified,43,3,2946.9,827.9,22.1275,36.24,13.776454248705164,0.3548,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.86443,76.12647,341.38,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,303.74,5.59,D,0,unclassified,-1,0,4720.0,11075.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.85217,75.94513,330.1,0.45,0.39,2025-11-06,814,N20,VIIRS,l,2,303.41,1.82,D,0,unclassified,-1,0,1940.4,209.1,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.89084,76.1524,341.36,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,304.51,13.42,D,0,unclassified,-1,0,8558.7,14871.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.65531,75.67894,333.13,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,302.17,3.9,D,0,unclassified,138,1,1083.0,0.0,3.9,3.9,0.0,1.0,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.98862,75.24635,337.24,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,307.04,3.62,D,0,unclassified,139,1,5504.0,22453.7,3.3200000000000003,3.62,0.42426406871192873,1.0904,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.86935,75.46935,339.42,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,308.07,17.91,D,0,industrial_nearby,-1,0,714.6,11670.5,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.95998,76.08745,336.85,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,303.46,4.42,D,0,industrial_nearby,-1,0,157.6,15670.3,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.89404,75.54819,335.84,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,302.82,5.38,D,0,unclassified,-1,0,1506.1,13429.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98165,76.11314,334.92,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,305.27,2.21,D,0,unclassified,-1,0,3428.3,15851.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.91982,75.52249,331.8,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,301.68,3.82,D,0,unclassified,-1,0,1632.1,16176.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9805,75.97489,339.66,0.46,0.39,2025-11-06,814,N20,VIIRS,n,2,307.29,7.3,D,0,unclassified,-1,0,1979.5,8689.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.01762,75.50127,335.04,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,303.27,1.72,D,0,unclassified,132,2,7988.6,27075.5,3.83,7.8,3.440392419477755,0.4491,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.01743,75.49799,333.69,0.44,0.38,2025-11-06,814,N20,VIIRS,n,2,304.79,1.97,D,0,unclassified,132,2,8126.8,27077.8,3.83,7.8,3.440392419477755,0.5144,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98513,75.24694,334.89,0.43,0.38,2025-11-06,814,N20,VIIRS,n,2,305.97,3.02,D,0,unclassified,139,1,5135.7,22079.4,3.3200000000000003,3.62,0.42426406871192873,0.9096,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.92852,76.30879,330.93,0.47,0.4,2025-11-06,814,N20,VIIRS,n,2,301.65,3.39,D,0,unclassified,-1,0,4800.0,5236.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.13649,75.27863,334.6,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,306.36,25.62,D,0,unclassified,-1,0,15062.3,29889.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19815,75.56526,346.69,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,313.57,9.83,D,0,unclassified,-1,0,1623.3,13666.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.2674,75.96767,332.8,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,305.11,2.1,D,0,unclassified,-1,0,1072.8,3337.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14496,75.88464,337.5,0.39,0.37,2025-11-07,755,N20,VIIRS,n,2,303.62,14.0,D,0,unclassified,140,1,5869.8,6669.9,14.0,14.0,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.12726,75.11996,334.96,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,306.15,2.48,D,0,unclassified,-1,0,3703.8,39425.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.22708,75.72006,309.69,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,317.04,20.58,D,0,unclassified,141,1,6921.0,15015.0,15.895,20.58,6.625590539717948,1.2947,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18008,75.56071,333.37,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,305.34,3.05,D,0,unclassified,-1,0,2002.7,15414.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.22775,75.72414,334.3,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,306.25,11.21,D,0,unclassified,141,1,6536.2,14825.9,15.895,20.58,6.625590539717948,0.7053,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.22639,75.69485,333.9,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,305.49,3.53,D,0,unclassified,-1,0,9337.4,16614.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07749,75.15724,339.35,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,305.25,5.11,D,0,unclassified,-1,0,8693.7,35189.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.22575,75.85933,342.48,0.39,0.37,2025-11-07,755,N20,VIIRS,n,2,308.84,9.74,D,0,industrial_nearby,-1,0,344.1,5287.2,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.11443,75.20988,342.41,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,307.4,3.89,D,0,unclassified,-1,0,12333.8,36578.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.24873,76.0218,341.45,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,305.25,2.35,D,0,unclassified,-1,0,4262.8,7607.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08548,75.14238,332.31,0.41,0.37,2025-11-07,755,N20,VIIRS,l,2,304.87,1.95,D,0,unclassified,-1,0,7010.2,36688.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.21749,76.20687,334.33,0.39,0.36,2025-11-07,755,N20,VIIRS,l,2,308.82,1.54,D,0,unclassified,-1,0,3698.2,17315.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16814,75.92156,334.69,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,307.96,1.88,D,0,unclassified,-1,0,5579.2,3405.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10075,75.55187,332.58,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,307.04,1.8,D,0,unclassified,-1,0,10133.3,23808.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10012,75.56905,343.85,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,307.21,4.56,D,0,unclassified,-1,0,9909.7,24188.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16989,75.3532,335.63,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,306.83,3.38,D,0,unclassified,-1,0,9926.7,22121.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19634,75.65908,337.8,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,307.19,2.96,D,0,unclassified,-1,0,7760.0,17468.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.23972,75.69195,334.67,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,308.17,1.69,D,0,unclassified,-1,0,9799.1,17858.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53679,76.05236,333.76,0.39,0.36,2025-11-07,755,N20,VIIRS,l,2,304.5,5.97,D,0,unclassified,142,2,11103.6,19589.4,12.299999999999999,18.63,8.95197184982169,0.4854,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.3399,75.78435,334.92,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,307.73,5.42,D,0,unclassified,-1,0,7561.5,13847.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05716,75.3731,335.84,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,307.86,2.8,D,0,unclassified,-1,0,8212.8,28082.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.92633,75.8267,308.55,0.57,0.43,2025-11-07,2020,N20,VIIRS,n,2,282.77,1.4,N,0,unclassified,143,1,4600.1,3311.2,3.0250000000000004,4.65,2.29809703885628,0.4628,0.5,Natural Fire,unavailable,unavailable,unavailable,0,0
30.59044,75.0892,334.63,0.41,0.37,2025-11-07,755,N20,VIIRS,l,2,306.86,7.2,D,0,unclassified,144,2,28864.7,19004.7,7.013333333333333,7.56,0.6601010023726165,1.0266,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56548,75.00303,330.28,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,303.73,1.8,D,0,unclassified,-1,0,35092.6,24240.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.57414,75.07542,332.26,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,304.94,1.43,D,0,unclassified,-1,0,29127.3,18812.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5557,75.04901,332.63,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,305.76,1.49,D,0,unclassified,-1,0,30588.7,19820.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52978,75.18543,338.55,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,305.76,3.78,D,0,unclassified,-1,0,17502.8,7890.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58503,75.97186,331.04,0.39,0.36,2025-11-07,755,N20,VIIRS,l,2,304.54,1.22,D,0,unclassified,-1,0,6893.1,20195.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52685,75.6776,335.97,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,306.61,2.6,D,0,unclassified,-1,0,10191.0,20308.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29131,75.7401,332.76,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,303.95,13.91,D,0,unclassified,145,2,9110.5,18167.7,11.375,13.91,3.585031380615796,1.2229,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.43001,75.13751,336.35,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,306.84,3.08,D,0,unclassified,-1,0,17381.4,9957.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58704,76.39021,331.2,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,304.17,2.03,D,0,unclassified,-1,0,2136.7,24387.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.35931,75.03423,330.03,0.41,0.37,2025-11-07,755,N20,VIIRS,l,2,304.61,1.67,D,0,unclassified,-1,0,15023.9,22478.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56527,76.29556,330.48,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,304.48,2.05,D,0,unclassified,-1,0,2396.6,25591.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.48782,76.06703,337.09,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,304.87,2.08,D,0,unclassified,-1,0,10702.4,17400.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.461,75.94335,335.55,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,306.9,4.89,D,0,unclassified,-1,0,5112.2,6445.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31718,75.09619,332.61,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,303.61,2.21,D,0,unclassified,146,1,7846.6,21276.6,2.21,2.21,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.3179,75.1004,330.9,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,301.89,2.21,D,0,unclassified,146,1,7578.4,20969.7,2.21,2.21,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.43656,75.8774,337.53,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,307.4,2.9,D,0,industrial_nearby,-1,0,602.6,3828.1,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.49294,76.3973,330.66,0.39,0.36,2025-11-07,755,N20,VIIRS,l,2,303.13,0.96,D,0,industrial_nearby,-1,0,126.2,14123.1,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.53565,76.00252,338.47,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,303.04,2.54,D,0,unclassified,-1,0,6327.8,16472.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14164,75.88535,334.8,0.39,0.37,2025-11-07,755,N20,VIIRS,n,2,308.41,14.0,D,0,unclassified,140,1,6244.0,6607.4,14.0,14.0,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.06222,76.06872,334.02,0.39,0.36,2025-11-07,755,N20,VIIRS,l,2,305.17,7.93,D,0,unclassified,-1,0,5080.4,12776.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.1498,76.105,339.95,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,310.2,12.48,D,0,unclassified,-1,0,6021.7,16003.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.93318,76.00827,342.56,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,310.95,11.13,D,0,unclassified,-1,0,2675.7,9160.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.88279,75.80527,333.46,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,304.24,1.5,D,0,unclassified,147,1,1631.1,2627.6,1.56,1.62,0.08485281374238578,0.9615,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.82158,75.45752,330.12,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,302.19,1.03,D,0,unclassified,-1,0,4240.5,8046.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.87946,75.80599,334.43,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,304.45,1.62,D,0,unclassified,147,1,1262.4,2979.6,1.56,1.62,0.08485281374238578,1.0385,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89279,75.88719,335.76,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,307.54,3.14,D,0,unclassified,-1,0,4475.4,4865.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8748,75.81963,331.87,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,305.6,0.92,D,0,unclassified,-1,0,1373.8,2870.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.77941,75.29015,332.84,0.41,0.37,2025-11-07,755,N20,VIIRS,n,2,301.81,14.85,D,0,unclassified,-1,0,4270.7,5608.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89472,75.98308,333.7,0.39,0.36,2025-11-07,755,N20,VIIRS,l,2,306.52,7.61,D,0,unclassified,-1,0,5438.1,4442.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.72931,75.01733,342.32,0.42,0.37,2025-11-07,755,N20,VIIRS,n,2,305.58,10.13,D,0,unclassified,-1,0,8988.7,32389.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89477,75.77319,332.33,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,303.15,1.25,D,0,unclassified,-1,0,4236.3,1433.6,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.90315,76.09802,339.65,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,305.41,3.7,D,0,unclassified,-1,0,5716.7,12446.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.7358,75.55653,330.94,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,303.46,1.96,D,0,industrial_nearby,-1,0,808.4,325.7,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.74743,75.62638,331.74,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,305.07,2.71,D,0,unclassified,-1,0,4846.2,177.7,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.68777,75.67339,337.71,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,301.09,3.51,D,0,unclassified,-1,0,2368.1,35.5,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.70325,75.78848,335.85,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,307.33,8.85,D,0,unclassified,-1,0,2454.5,1781.3,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.67451,75.76093,336.62,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,306.14,2.83,D,0,unclassified,-1,0,1882.7,0.0,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.69584,75.97486,336.4,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,303.8,3.35,D,0,unclassified,-1,0,5399.4,5936.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.63201,75.60902,341.18,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,304.99,5.84,D,0,unclassified,-1,0,2218.0,0.0,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.73727,76.31503,338.21,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,303.58,4.06,D,0,unclassified,-1,0,7464.5,10601.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07553,75.62968,333.94,0.4,0.37,2025-11-07,755,N20,VIIRS,l,2,306.97,2.97,D,0,unclassified,-1,0,7444.3,18963.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.94859,76.44348,334.15,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,302.35,6.35,D,0,unclassified,-1,0,12827.4,12085.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.863,75.5809,333.25,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,304.35,3.77,D,0,unclassified,-1,0,3053.2,11005.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.81449,75.86538,337.91,0.4,0.37,2025-11-07,755,N20,VIIRS,n,2,306.57,5.86,D,0,unclassified,-1,0,2385.0,815.7,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.95571,76.02014,337.08,0.39,0.36,2025-11-07,755,N20,VIIRS,n,2,305.23,2.89,D,0,unclassified,-1,0,3474.5,11895.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
